customer_id,age,gender,country,avg_order_value,total_orders,last_purchase,is_fraudulent,preferred_category,email_open_rate,customer_since,loyalty_score,churn_risk
CUST_6413,71,Male,USA,101.4,9,90,0,Electronics,76.6,2020-12-07,55,0.57
CUST_5666,43,Female,France,220.98,17,296,0,Sports,,2023-06-21,37,0.25
CUST_1610,38,Male,Germany,89.47,5,203,0,Electronics,56.1,2020-09-12,15,0.42
CUST_2727,34,Female,Japan,55.38,12,237,0,Beauty,10.6,2025-02-20,59,0.22
CUST_2854,33,Male,France,142.12,8,96,0,Beauty,82.8,2023-03-04,63,0.12
CUST_6055,77,Female,Japan,105.07,13,120,0,Sports,31.4,2025-01-16,66,0.41
CUST_3324,48,Female,France,89.66,13,116,0,Electronics,90.0,2023-12-09,42,0.46
CUST_6774,68,Other,China,181.72,8,65,0,Beauty,,2021-03-14,31,0.49
CUST_7519,26,Female,Australia,,11,130,0,Beauty,13.2,2020-09-08,6,0.36
CUST_2749,48,Female,Canada,38.28,6,266,0,Beauty,8.3,2021-02-13,19,0.4
CUST_1781,31,Male,USA,,10,315,0,Beauty,89.8,2020-12-21,38,0.26
CUST_8548,66,Other,UK,95.28,8,91,0,Fashion,89.9,2023-04-01,79,0.2
CUST_7823,54,Female,France,75.51,13,76,0,Home,58.5,2022-03-29,33,0.64
CUST_3105,19,Male,China,43.28,7,237,0,Fashion,88.8,2024-07-22,90,0.2
CUST_4867,69,Female,Australia,55.74,14,251,0,Beauty,93.1,2024-05-08,53,0.17
CUST_8193,65,Male,UK,59.44,16,226,0,Electronics,55.5,2025-02-27,30,0.36
CUST_5976,63,Female,USA,18.92,5,359,0,Fashion,68.7,2021-06-05,75,0.33
CUST_3113,31,Female,China,172.81,12,319,0,Sports,61.4,2024-12-19,65,0.36
CUST_6879,76,Male,UK,104.53,10,140,0,Home,17.5,2023-12-24,14,0.55
CUST_4970,50,Female,Germany,138.39,10,53,0,Electronics,43.6,2022-07-28,10,0.27
CUST_8264,52,Male,Brazil,227.45,10,139,0,Fashion,68.1,2021-09-10,17,0.14
CUST_2577,75,Male,Japan,62.4,13,145,0,Home,61.0,2020-07-25,75,0.16
CUST_3274,56,Male,Japan,50.66,11,273,0,Fashion,21.5,2021-06-19,15,0.57
CUST_5869,75,Female,India,95.61,13,144,0,Sports,91.0,2024-12-30,76,0.22
CUST_7744,64,Male,Germany,85.0,10,166,0,Beauty,78.4,2023-12-15,3,0.25
CUST_3426,68,Male,Brazil,116.36,13,85,0,Sports,,2025-05-22,22,0.22
CUST_6546,37,Female,India,151.48,13,140,0,Beauty,34.4,2025-01-03,56,0.57
CUST_7852,19,Male,UK,61.56,8,44,0,Home,99.6,2025-01-19,59,0.13
CUST_3551,68,Male,India,27.12,10,127,0,Fashion,,2023-08-28,26,0.41
CUST_7411,58,Male,France,88.53,17,357,0,Fashion,,2024-10-03,50,0.25
CUST_1007,36,Male,Germany,161.06,17,116,0,Sports,10.1,2020-10-06,87,0.13
CUST_9087,76,Female,China,110.47,13,146,0,Electronics,31.1,2023-03-20,80,0.41
CUST_3555,54,Male,China,72.46,11,146,0,Home,88.2,2022-03-22,61,0.04
CUST_1475,35,Other,Brazil,44.58,11,20,0,Beauty,51.1,2020-12-19,55,0.26
CUST_6416,33,Female,USA,174.14,9,23,0,Home,82.5,2024-04-14,64,0.29
CUST_9676,21,Male,China,49.11,13,157,0,Sports,0.8,2023-11-22,3,0.55
CUST_8239,29,Male,Germany,,10,47,0,Fashion,66.6,2023-01-14,30,0.07
CUST_7710,46,Male,Australia,95.33,11,109,0,Beauty,30.0,2024-09-30,58,0.03
CUST_6000,24,Female,Japan,138.87,8,58,0,Beauty,86.1,2021-03-31,13,0.33
CUST_5654,31,Male,Australia,31.52,7,16,0,Beauty,94.4,2021-05-23,72,0.22
CUST_9078,72,Male,India,176.29,11,303,0,Beauty,68.8,2022-02-12,24,0.1
CUST_7063,29,Female,Canada,101.94,12,54,0,Home,14.6,2023-04-25,69,0.15
CUST_3285,52,Male,France,114.73,10,136,0,Home,46.8,2024-07-29,7,0.27
CUST_6223,22,Male,Canada,70.75,18,76,0,Sports,46.4,2021-02-01,51,0.21
CUST_7971,34,Female,Germany,53.27,8,269,0,Fashion,83.0,2021-05-06,54,0.39
CUST_4525,75,Female,Canada,140.02,10,179,0,Fashion,46.1,2021-04-14,51,0.27
CUST_3822,59,Male,Australia,149.22,10,84,0,Home,33.3,2021-04-06,27,0.13
CUST_5943,49,Female,USA,72.66,15,299,0,Sports,61.1,2020-12-15,12,0.7
CUST_7530,27,Male,Germany,68.18,8,138,0,Electronics,64.7,2023-06-13,41,0.43
CUST_1258,60,Female,Japan,70.54,8,306,0,Beauty,81.0,2023-04-20,89,0.19
CUST_1282,34,Female,Brazil,30.73,5,169,0,Fashion,,2024-03-08,33,0.14
CUST_2898,22,Female,Germany,117.39,9,241,0,Beauty,89.0,2022-09-01,79,0.48
CUST_5135,62,Other,UK,75.91,11,63,0,Fashion,62.7,2020-09-01,31,0.19
CUST_7629,59,Other,Japan,184.92,8,239,0,Electronics,52.4,2023-07-12,11,0.3
CUST_4200,26,Other,Germany,114.9,12,94,0,Fashion,80.1,2023-04-28,36,0.08
CUST_6110,66,Female,UK,104.09,10,145,0,Electronics,30.7,2022-07-10,6,0.23
CUST_8167,50,Male,Japan,154.71,10,48,0,Fashion,75.8,2025-01-18,45,0.1
CUST_1612,53,Female,India,,12,144,0,Home,50.6,2021-08-15,60,0.19
CUST_1687,53,Female,China,37.34,6,258,0,Beauty,12.4,2023-10-16,90,0.31
CUST_4690,35,Female,France,101.65,6,158,0,Sports,75.3,2022-06-26,72,0.28
CUST_9804,26,Male,China,15.58,13,216,0,Sports,64.8,2025-05-13,37,0.32
CUST_3307,79,Other,Australia,32.54,13,302,0,Fashion,8.2,2021-02-28,30,0.31
CUST_8133,74,Female,Brazil,104.54,8,16,0,Sports,,2022-09-11,38,0.29
CUST_7509,46,Other,China,,11,80,0,Beauty,48.6,2024-01-17,16,0.3
CUST_6906,78,Female,Germany,217.84,22,183,0,Home,65.4,2024-03-29,79,0.33
CUST_3591,67,Male,India,142.2,10,282,0,Home,67.8,2024-06-15,38,0.35
CUST_8183,31,Male,Canada,73.12,8,70,0,Electronics,19.1,2023-08-24,53,0.3
CUST_6248,42,Male,Australia,56.0,12,89,0,Sports,3.4,2023-05-16,8,0.43
CUST_9766,32,Male,China,63.01,5,196,0,Beauty,79.4,2024-11-07,99,0.3
CUST_6108,23,Female,USA,,16,129,0,Sports,98.2,2020-09-29,9,0.54
CUST_4604,73,Female,Brazil,202.15,9,79,0,Beauty,94.1,2023-05-16,21,0.22
CUST_1669,59,Female,Canada,98.14,6,364,0,Electronics,50.1,2020-12-22,41,0.04
CUST_5364,46,Female,France,92.04,3,202,0,Sports,52.9,2022-12-13,69,0.18
CUST_8329,32,Male,Germany,113.68,9,230,0,Home,93.1,2021-11-08,19,0.48
CUST_2283,46,Male,India,289.69,10,86,0,Electronics,54.4,2022-06-28,80,0.4
CUST_1923,21,Male,Japan,146.44,9,226,0,Sports,27.8,2022-05-07,18,0.72
CUST_2125,35,Male,China,124.96,11,5,0,Home,67.8,2020-08-30,76,0.12
CUST_2529,67,Female,USA,,4,356,0,Home,47.7,2025-05-13,80,0.19
CUST_9438,74,Male,Brazil,184.94,10,224,0,Beauty,78.5,2022-04-05,5,0.4
CUST_4711,66,Male,France,156.61,13,145,0,Home,,2023-06-20,67,0.61
CUST_9004,61,Male,China,70.1,12,54,0,Fashion,93.6,2024-07-11,71,0.51
CUST_7274,56,Female,France,29.51,11,66,0,Sports,13.8,2025-04-25,32,0.18
CUST_4864,33,Female,Canada,27.52,13,184,0,Sports,52.1,2020-12-23,95,0.3
CUST_8833,28,Female,Canada,61.37,6,146,0,Beauty,,2020-11-29,78,0.28
CUST_7788,31,Male,Australia,57.17,8,73,0,Home,43.5,2021-11-03,88,0.23
CUST_1226,20,Other,China,117.22,12,138,0,Beauty,62.7,2022-12-25,48,0.45
CUST_1264,68,Male,India,117.13,11,223,0,Fashion,81.7,2023-12-01,33,0.28
CUST_1645,67,Female,Brazil,69.91,10,231,0,Beauty,47.3,2025-02-20,69,0.27
CUST_8544,79,Female,Japan,,5,182,0,Sports,40.8,2024-01-06,72,0.37
CUST_6569,59,Female,Japan,44.51,8,95,0,Beauty,18.1,2021-06-01,2,0.26
CUST_3990,55,Other,Germany,53.37,8,341,0,Sports,82.5,2020-12-10,54,0.12
CUST_3504,62,Male,Germany,112.52,0,247,0,Electronics,79.6,2022-10-04,42,0.13
CUST_1587,59,Female,Brazil,157.14,13,131,1,Fashion,74.3,2024-03-02,35,0.2
CUST_5079,35,Male,China,324.18,11,12,0,Fashion,39.3,2025-04-09,61,0.53
CUST_4348,75,Female,China,201.92,9,69,0,Sports,58.3,2022-09-07,60,0.17
CUST_7299,37,Male,Canada,128.9,6,348,0,Electronics,12.4,2025-06-01,98,0.59
CUST_4831,75,Male,USA,358.68,9,255,0,Home,32.0,2022-11-21,94,0.38
CUST_9381,65,Female,Germany,81.72,15,187,1,Beauty,43.6,2022-11-30,49,0.55
CUST_2715,42,Female,USA,103.04,10,88,0,Home,4.4,2021-08-26,23,0.26
CUST_7450,74,Male,China,125.83,16,318,0,Electronics,10.4,2024-08-22,68,0.36
CUST_6433,55,Female,Germany,31.47,9,315,0,Fashion,83.0,2021-05-25,35,0.56
CUST_2098,30,Female,Japan,108.06,14,153,0,Home,97.1,2025-03-31,14,0.05
CUST_8096,21,Male,France,104.58,9,149,0,Electronics,32.2,2020-08-23,22,0.44
CUST_3326,72,Female,Germany,54.92,11,329,0,Fashion,10.7,2024-02-23,30,0.24
CUST_7416,31,Female,China,161.69,7,131,0,Home,93.5,2023-03-31,3,0.35
CUST_7980,50,Female,China,45.58,9,143,0,Fashion,91.4,2021-05-11,75,0.42
CUST_7763,45,Male,France,,17,246,0,Sports,65.5,2022-09-20,10,0.4
CUST_2674,69,Male,USA,162.26,9,62,0,Fashion,,2024-02-27,67,0.51
CUST_8950,54,Female,Brazil,38.05,12,169,1,Fashion,11.3,2021-03-21,41,0.25
CUST_9915,25,Other,France,192.98,10,301,0,Electronics,93.9,2023-04-09,48,0.18
CUST_7049,61,Female,Japan,29.12,10,235,0,Electronics,92.0,2023-03-04,50,0.3
CUST_2089,51,Male,China,61.11,10,288,0,Beauty,74.3,2023-08-08,69,0.9
CUST_5578,61,Female,India,114.69,11,122,0,Electronics,93.4,2023-11-16,58,0.36
CUST_1155,22,Female,Japan,35.08,2,269,0,Sports,14.0,2024-07-21,15,0.31
CUST_2958,71,Male,USA,19.42,8,7,0,Sports,10.9,2024-01-22,48,0.21
CUST_7344,22,Other,France,183.33,10,217,0,Fashion,19.2,2024-09-16,6,0.24
CUST_6779,48,Other,China,85.07,12,341,0,Electronics,21.5,2021-05-02,4,0.18
CUST_7144,62,Male,China,128.36,10,173,0,Beauty,82.7,2023-04-23,23,0.45
CUST_6063,26,Other,France,66.05,12,125,0,Electronics,92.2,2022-09-24,45,0.11
CUST_4830,59,Male,Brazil,105.48,8,314,0,Beauty,21.6,2022-10-25,65,0.42
CUST_9831,49,Female,France,167.11,7,315,0,Fashion,,2021-04-28,56,0.47
CUST_7659,50,Male,Germany,102.0,17,48,0,Sports,45.4,2022-06-01,98,0.66
CUST_1441,79,Male,UK,183.03,7,335,0,Electronics,17.8,2020-10-02,63,0.51
CUST_7040,20,Female,Brazil,181.0,8,235,0,Electronics,85.3,2022-01-29,15,0.07
CUST_6925,47,Female,UK,185.68,9,348,0,Sports,52.2,2025-04-30,4,0.1
CUST_8358,67,Male,USA,154.01,10,316,0,Sports,56.6,2025-03-03,91,0.15
CUST_5628,29,Female,Canada,100.88,7,255,1,Home,25.8,2021-01-18,77,0.48
CUST_7370,46,Male,Japan,114.43,10,115,0,Home,55.9,2020-08-07,32,0.05
CUST_1948,20,Male,Australia,18.19,8,278,0,Home,79.3,2020-10-09,9,0.07
CUST_9179,43,Male,France,43.4,9,84,0,Sports,30.5,2024-05-31,89,0.24
CUST_7115,74,Female,Japan,180.35,4,119,0,Home,11.3,2021-10-11,57,0.16
CUST_1459,78,Male,Australia,,12,49,0,Electronics,58.4,2024-03-06,67,0.2
CUST_8568,47,Male,USA,54.97,10,163,0,Sports,63.6,2020-07-26,39,0.26
CUST_5646,26,Male,USA,35.97,13,147,0,Electronics,20.2,2021-12-07,40,0.05
CUST_1392,43,Male,Canada,177.7,6,42,0,Sports,24.8,2024-12-22,16,0.51
CUST_2787,19,Female,Brazil,193.7,16,135,0,Fashion,15.3,2021-06-12,81,0.03
CUST_8374,79,Other,Japan,128.41,5,245,0,Electronics,92.1,2022-04-02,91,0.26
CUST_2138,20,Male,Japan,,12,217,0,Sports,21.3,2021-07-30,10,0.19
CUST_5741,63,Other,France,205.48,3,280,0,Beauty,1.1,2024-05-23,53,0.7
CUST_8418,21,Female,USA,124.87,11,233,0,Sports,84.0,2023-04-10,65,0.11
CUST_7362,42,Female,Australia,39.23,9,262,0,Fashion,80.3,2025-05-15,50,0.11
CUST_3454,68,Female,India,138.99,15,114,0,Sports,,2023-06-15,29,0.29
CUST_4674,30,Female,Canada,110.32,6,341,0,Fashion,79.7,2022-01-18,18,0.16
CUST_2377,56,Male,Brazil,45.52,12,188,0,Home,45.0,2025-04-28,52,0.21
CUST_7701,61,Female,China,27.01,14,196,0,Electronics,22.5,2022-06-01,32,0.1
CUST_3597,52,Female,India,35.73,11,37,0,Fashion,42.6,2020-08-05,33,0.09
CUST_1141,72,Female,Germany,315.13,7,11,0,Beauty,48.7,2021-12-24,86,0.54
CUST_3659,40,Female,UK,22.35,12,123,0,Electronics,0.9,2021-12-02,11,0.31
CUST_5596,26,Male,Canada,198.48,7,43,0,Sports,11.3,2025-04-03,29,0.21
CUST_6661,19,Female,Australia,58.71,14,308,0,Sports,87.5,2020-07-09,20,0.18
CUST_7142,78,Female,India,42.67,8,13,0,Fashion,39.2,2022-08-06,22,0.47
CUST_6626,71,Male,Australia,54.47,9,347,0,Beauty,33.1,2023-06-26,96,0.59
CUST_9787,58,Male,France,208.18,15,51,0,Fashion,88.8,2024-08-07,72,0.41
CUST_9472,61,Female,Canada,101.75,9,244,0,Beauty,15.5,2023-10-10,86,0.43
CUST_1423,48,Female,USA,199.36,13,179,0,Fashion,21.7,2022-01-12,15,0.04
CUST_7999,61,Female,Brazil,128.08,13,301,0,Home,82.8,2021-12-15,35,0.15
CUST_5249,64,Female,Australia,110.11,9,129,0,Home,28.0,2022-11-20,80,0.2
CUST_2750,19,Male,Japan,75.63,8,99,0,Home,63.3,2025-03-08,93,0.28
CUST_5757,49,Male,India,64.92,12,283,0,Fashion,74.0,2023-05-23,34,0.16
CUST_2967,35,Male,Japan,155.88,17,110,0,Electronics,22.3,2023-01-03,20,0.3
CUST_5088,30,Male,Australia,30.38,12,287,0,Sports,,2020-07-20,77,0.2
CUST_5178,63,Male,India,,9,91,0,Electronics,51.6,2024-02-20,56,0.32
CUST_8789,22,Male,USA,95.93,12,75,0,Sports,79.2,2021-11-30,51,0.25
CUST_3946,75,Female,UK,135.05,7,204,0,Beauty,55.4,2023-04-28,77,0.69
CUST_6394,59,Female,UK,48.42,9,21,0,Home,6.7,2022-01-09,95,0.16
CUST_8880,61,Male,France,21.63,16,169,0,Home,35.1,2024-05-10,85,0.16
CUST_6075,27,Male,Germany,217.03,15,156,0,Sports,33.1,2022-12-21,50,0.35
CUST_8230,73,Male,UK,58.4,5,221,0,Home,80.8,2021-12-26,30,0.45
CUST_2531,60,Female,Germany,50.71,16,359,0,Electronics,29.0,2023-03-09,25,0.2
CUST_3990,42,Male,India,76.31,9,67,0,Fashion,90.1,2022-10-18,94,0.32
CUST_8155,51,Male,UK,122.12,9,160,0,Home,33.5,2023-06-10,74,0.17
CUST_5493,54,Other,Australia,134.48,11,173,0,Home,19.4,2022-09-12,71,0.04
CUST_1933,47,Female,USA,261.43,14,37,0,Beauty,54.0,2023-04-30,98,0.01
CUST_2460,24,Male,Australia,71.69,9,335,0,Fashion,38.6,2021-12-24,4,0.13
CUST_3723,23,Male,Australia,77.58,12,25,0,Sports,64.8,2021-04-04,63,0.07
CUST_1285,71,Male,Germany,23.74,9,253,0,Fashion,91.6,2024-02-21,22,0.11
CUST_1264,72,Female,China,,13,298,0,Fashion,94.1,2024-10-26,57,0.07
CUST_7816,20,Female,China,50.8,12,282,0,Sports,22.7,2024-09-11,93,0.36
CUST_2762,30,Male,Brazil,74.13,5,246,0,Fashion,16.2,2024-01-14,54,0.1
CUST_1040,20,Female,UK,266.3,7,10,0,Beauty,94.0,2025-05-07,4,0.48
CUST_6827,43,Male,USA,56.83,8,237,0,Electronics,81.2,2023-09-13,65,0.25
CUST_9259,74,Male,USA,149.9,5,106,0,Fashion,26.2,2022-05-05,48,0.31
CUST_1987,79,Male,Japan,53.67,7,333,0,Electronics,80.5,2020-08-01,23,0.31
CUST_8804,41,Female,Australia,184.78,7,312,0,Beauty,74.1,2023-08-20,23,0.11
CUST_8789,70,Male,USA,167.26,11,0,0,Beauty,25.4,2022-01-22,6,0.69
CUST_6717,23,Male,India,44.85,9,10,0,Fashion,90.6,2023-05-21,69,0.13
CUST_4198,60,Male,Canada,49.23,9,157,0,Home,32.2,2023-03-16,64,0.17
CUST_6374,77,Male,Australia,247.32,8,87,0,Fashion,48.0,2024-02-02,87,0.55
CUST_5790,75,Female,Germany,73.98,6,241,0,Electronics,60.9,2020-12-22,71,0.22
CUST_8183,66,Male,Australia,89.38,7,131,0,Beauty,19.1,2022-08-24,5,0.25
CUST_3524,59,Male,USA,80.41,11,85,0,Electronics,61.1,2021-03-28,33,0.21
CUST_3479,29,Female,France,21.6,6,109,0,Electronics,70.6,2022-05-19,26,0.63
CUST_6154,66,Female,India,203.83,13,327,0,Sports,10.2,2021-04-10,59,0.35
CUST_1778,53,Female,India,29.9,8,110,0,Beauty,37.9,2024-06-24,85,0.38
CUST_2492,19,Female,UK,89.78,15,207,0,Beauty,61.2,2025-03-22,34,0.58
CUST_1660,28,Male,China,99.35,13,288,0,Electronics,92.6,2020-10-20,26,0.2
CUST_2348,56,Female,Germany,105.01,5,73,0,Beauty,89.1,2022-02-03,74,0.23
CUST_8851,51,Female,UK,110.22,8,321,0,Fashion,17.0,2024-12-13,66,0.15
CUST_8156,43,Male,Brazil,135.65,15,248,0,Sports,61.1,2021-04-08,20,0.07
CUST_3044,35,Other,Canada,202.88,13,107,0,Fashion,9.8,2021-05-16,14,0.36
CUST_8368,38,Male,Japan,25.21,9,3,0,Home,29.4,2020-09-20,71,0.06
CUST_4516,53,Other,India,90.63,11,214,0,Home,59.7,2022-03-06,74,0.12
CUST_5577,57,Female,Germany,85.47,4,178,0,Electronics,8.1,2024-04-02,95,0.16
CUST_1727,69,Female,China,111.42,8,154,0,Home,88.9,2021-04-07,8,0.14
CUST_8468,63,Other,Germany,25.9,7,288,0,Fashion,82.9,2021-05-04,58,0.7
CUST_1342,61,Female,Japan,151.4,6,224,0,Home,47.3,2025-06-15,1,0.28
CUST_2447,39,Male,Japan,44.11,7,104,0,Electronics,49.2,2025-02-08,93,0.36
CUST_7581,70,Male,UK,184.98,13,83,0,Beauty,88.1,2024-03-14,31,0.23
CUST_7317,76,Male,Australia,98.85,7,76,0,Sports,5.0,2022-01-25,8,0.27
CUST_1526,47,Male,Brazil,113.12,12,202,0,Electronics,14.4,2025-01-21,80,0.11
CUST_7748,67,Female,Brazil,69.43,10,338,0,Electronics,30.8,2022-09-03,83,0.18
CUST_1405,60,Male,USA,168.29,10,240,0,Electronics,36.4,2021-09-16,90,0.41
CUST_8986,78,Male,Brazil,264.98,16,287,0,Fashion,98.7,2023-08-11,60,0.19
CUST_4740,77,Female,Germany,142.9,13,194,0,Beauty,14.7,2022-05-07,62,0.55
CUST_2846,47,Female,Brazil,64.33,12,204,0,Electronics,30.3,2024-04-19,10,0.54
CUST_2478,25,Male,China,183.78,14,213,0,Beauty,82.8,2020-09-06,18,0.12
CUST_1771,51,Male,Brazil,126.01,7,18,0,Electronics,,2025-01-06,66,0.41
CUST_6525,74,Male,India,64.07,13,158,0,Fashion,65.5,2024-09-23,93,0.29
CUST_9770,64,Female,USA,185.29,12,211,0,Electronics,32.9,2023-06-26,66,0.31
CUST_1193,26,Male,Germany,249.33,7,52,0,Home,11.8,2025-04-23,52,0.14
CUST_3007,68,Female,Japan,195.23,5,87,0,Fashion,98.4,2023-06-26,67,0.35
CUST_2185,37,Male,UK,81.97,10,159,0,Electronics,25.1,2024-10-08,88,0.19
CUST_3394,57,Male,Canada,267.05,12,8,0,Electronics,84.5,2024-05-21,9,0.63
CUST_5005,42,Other,UK,169.63,7,178,0,Electronics,89.5,2025-04-29,48,0.16
CUST_8429,36,Male,Australia,124.71,6,82,0,Home,44.1,2023-11-04,60,0.09
CUST_3261,22,Male,Canada,82.79,9,150,0,Home,85.1,2022-03-27,78,0.61
CUST_4736,28,Male,China,263.65,13,24,0,Electronics,27.9,2024-09-03,52,0.38
CUST_7716,32,Female,France,51.45,7,224,0,Home,89.0,2024-06-15,43,0.23
CUST_5875,25,Female,USA,139.17,9,193,0,Electronics,63.6,2024-06-05,75,0.81
CUST_9921,36,Male,Japan,23.59,13,117,0,Home,19.4,2022-03-28,50,0.22
CUST_5378,40,Male,UK,118.31,6,322,0,Beauty,78.7,2023-02-07,88,0.39
CUST_8815,44,Male,Brazil,310.7,15,247,0,Electronics,91.4,2023-06-06,14,0.4
CUST_4451,57,Female,USA,135.5,10,77,0,Electronics,57.0,2023-05-16,18,0.39
CUST_8616,49,Female,Brazil,60.81,11,151,0,Sports,76.0,2023-05-13,77,0.67
CUST_3800,43,Female,USA,76.9,10,55,0,Sports,,2023-02-09,34,0.13
CUST_9333,44,Female,USA,106.54,20,305,0,Fashion,78.7,2021-10-16,83,0.18
CUST_6410,79,Male,Australia,91.95,9,356,0,Beauty,45.4,2022-05-11,41,0.34
CUST_2455,36,Male,India,151.49,10,258,0,Beauty,74.0,2022-02-16,75,0.59
CUST_7892,67,Male,China,79.31,13,22,0,Fashion,54.9,2021-04-06,49,0.23
CUST_6808,59,Male,Brazil,159.08,13,161,0,Sports,41.5,2021-04-03,90,0.13
CUST_7796,46,Male,Brazil,130.94,6,264,0,Fashion,16.6,2021-04-07,69,0.18
CUST_5796,56,Female,Brazil,32.86,7,81,0,Sports,90.9,2024-07-27,85,0.09
CUST_6093,77,Female,Australia,79.05,8,58,1,Electronics,41.5,2025-04-01,9,0.38
CUST_2325,58,Other,UK,141.5,11,65,0,Fashion,24.0,2022-11-04,48,0.45
CUST_5976,50,Male,Germany,,8,114,0,Home,24.2,2023-05-01,12,0.33
CUST_2159,36,Female,Brazil,61.32,8,290,0,Sports,24.2,2020-11-28,65,0.36
CUST_5650,54,Female,UK,64.78,12,241,0,Electronics,0.2,2024-01-02,14,0.63
CUST_5987,36,Female,India,178.96,9,333,0,Home,43.8,2020-12-15,64,0.33
CUST_5697,50,Male,Brazil,87.75,5,108,0,Home,89.1,2023-07-31,26,0.19
CUST_1340,64,Male,China,133.2,14,303,0,Beauty,2.5,2021-06-21,7,0.66
CUST_4828,33,Male,Japan,555.46,16,308,0,Sports,95.7,2020-07-06,55,0.46
CUST_2968,40,Male,France,74.91,12,330,0,Electronics,17.9,2025-06-01,59,0.4
CUST_1703,24,Female,Brazil,87.63,9,31,1,Sports,71.9,2020-09-01,80,0.15
CUST_6482,43,Male,Germany,134.8,13,212,0,Electronics,78.5,2023-03-24,79,0.45
CUST_7376,49,Male,Japan,94.5,12,87,0,Sports,73.5,2024-12-22,56,0.46
CUST_2800,29,Female,China,63.77,10,61,0,Home,33.9,2020-12-20,68,0.14
CUST_6463,25,Female,Australia,63.5,10,2,0,Beauty,70.4,2025-04-20,30,0.15
CUST_5912,22,Female,France,120.61,4,261,0,Fashion,47.3,2022-12-01,23,0.48
CUST_5648,59,Female,Australia,,13,111,0,Sports,15.2,2024-05-07,86,0.46
CUST_1855,45,Male,Germany,62.54,10,11,0,Home,20.1,2022-07-06,79,0.35
CUST_3866,70,Male,France,56.42,6,52,0,Fashion,2.6,2020-12-10,17,0.06
CUST_1182,22,Male,Germany,28.63,6,147,0,Fashion,33.2,2023-05-11,2,0.48
CUST_4112,66,Female,Australia,124.96,11,133,0,Fashion,72.8,2022-07-09,72,0.35
CUST_6670,43,Other,China,,4,83,0,Home,96.9,2021-07-22,70,0.15
CUST_5492,22,Male,France,59.18,11,183,0,Electronics,13.4,2022-01-11,39,0.22
CUST_6823,39,Female,Canada,196.36,8,168,0,Fashion,35.3,2021-07-27,92,0.09
CUST_2517,32,Male,UK,104.75,7,48,0,Beauty,18.1,2020-08-04,48,0.49
CUST_6002,30,Female,China,140.62,7,107,0,Electronics,76.1,2022-02-05,5,0.07
CUST_2356,45,Male,France,144.21,10,192,0,Home,92.0,2020-07-17,21,0.27
CUST_4629,50,Male,Germany,67.88,15,339,0,Fashion,11.4,2025-05-22,50,0.44
CUST_4628,60,Female,Germany,41.74,11,213,0,Home,,2022-08-28,20,0.34
CUST_9210,40,Female,India,79.19,6,359,0,Home,27.1,2022-03-02,98,0.11
CUST_7132,50,Female,China,137.6,8,94,0,Fashion,,2022-07-07,71,0.08
CUST_7588,60,Male,Germany,29.95,10,30,0,Home,5.7,2023-05-24,94,0.16
CUST_4311,35,Male,USA,240.35,11,155,0,Beauty,8.0,2021-01-28,94,0.24
CUST_7048,67,Male,UK,167.7,4,11,0,Beauty,,2022-10-13,79,0.08
CUST_7246,70,Female,Australia,37.62,15,271,0,Sports,44.6,2022-07-01,91,0.28
CUST_1987,47,Other,Japan,73.13,5,224,0,Fashion,65.9,2024-09-25,73,0.32
CUST_4321,43,Male,India,,8,162,0,Fashion,18.4,2025-04-27,27,0.41
CUST_5615,33,Male,Germany,85.65,13,43,0,Fashion,21.8,2024-10-25,2,0.21
CUST_9365,30,Female,USA,57.65,8,323,0,Sports,17.3,2020-08-30,91,0.14
CUST_4741,56,Male,India,171.44,13,225,1,Beauty,80.7,2025-06-05,47,0.23
CUST_4052,50,Female,USA,39.82,17,252,0,Beauty,13.7,2020-07-31,40,0.29
CUST_7574,43,Male,India,104.87,9,232,0,Fashion,7.3,2023-10-12,89,0.35
CUST_1726,65,Female,Germany,36.64,9,258,0,Home,3.7,2024-11-08,36,0.19
CUST_4760,18,Female,USA,,11,286,0,Electronics,4.0,2025-06-09,71,0.4
CUST_6806,66,Female,France,68.26,6,179,0,Electronics,54.7,2023-10-29,13,0.35
CUST_2875,55,Female,China,218.71,9,222,0,Fashion,9.4,2022-11-07,84,0.08
CUST_7993,19,Male,Japan,223.97,12,115,0,Fashion,22.2,2025-03-22,22,0.11
CUST_5033,66,Female,Australia,57.0,3,4,0,Beauty,83.3,2022-11-25,18,0.66
CUST_6443,23,Female,Japan,118.34,11,260,0,Beauty,96.8,2021-04-12,75,0.55
CUST_1989,63,Male,Australia,110.26,9,65,0,Home,86.1,2021-04-22,6,0.15
CUST_4744,67,Male,Canada,52.04,12,14,0,Beauty,96.0,2021-07-31,68,0.27
CUST_9611,55,Male,UK,195.16,18,148,0,Electronics,67.0,2022-07-20,67,0.24
CUST_1593,59,Female,Canada,80.89,13,100,0,Electronics,98.7,2024-02-11,52,0.06
CUST_2774,41,Male,Brazil,,13,266,0,Beauty,49.6,2021-05-14,70,0.12
CUST_1935,35,Female,Germany,125.01,11,217,0,Electronics,79.5,2021-08-04,79,0.28
CUST_4808,44,Male,France,20.64,12,41,0,Electronics,97.2,2020-08-16,3,0.48
CUST_1331,58,Female,China,88.5,16,65,0,Electronics,70.9,2023-05-28,17,0.05
CUST_8922,25,Male,France,112.19,12,349,0,Electronics,95.7,2020-09-10,94,0.27
